review_id	review_text	aspect_term	polarity
1659	garageband is easy to work with ,  like all the other apple applications i 've  had experience with . 	apple applications	0
746	no ,  tey do n't  even support their own bios and it  " could be a problem with the bios "  how can a company that makes a fairly decent product get away with such insanity ?  ?  !  ! 	bios	1
746	no ,  tey do n't  even support their own bios and it  " could be a problem with the bios "  how can a company that makes a fairly decent product get away with such insanity ?  ?  !  ! 	bios	1
1358	because we did not purchase the extended warranty in time ,  we are on the hook for the repair . 	extended warranty	1
108	it started out by randomly ceasing to charge when it was plugged in  ( mousing over the battery icon would read ,  for example ,   " 74% ,  plugged in ,  not charging "  )  ,  requiring me to unplug it and plug it back in several times to get it to charge . 	charging	1
108	it started out by randomly ceasing to charge when it was plugged in  ( mousing over the battery icon would read ,  for example ,   " 74% ,  plugged in ,  not charging "  )  ,  requiring me to unplug it and plug it back in several times to get it to charge . 	charge	1
108	it started out by randomly ceasing to charge when it was plugged in  ( mousing over the battery icon would read ,  for example ,   " 74% ,  plugged in ,  not charging "  )  ,  requiring me to unplug it and plug it back in several times to get it to charge . 	charge	2
1818	this laptop looked brand new and was shipped very quickly . 	shipped	0
1112	info :  windows failed to load because the kernal is missing ,  or corrupt . 	windows	1
1112	info :  windows failed to load because the kernal is missing ,  or corrupt . 	kernal	1
1576	the display on this computer is the best i 've  seen in a very long time ,  the battery life is very long and very convienent . 	display	0
1576	the display on this computer is the best i 've  seen in a very long time ,  the battery life is very long and very convienent . 	battery life	0
1409	but the quality ,  in general was less than the worth of the cheap laptop . 	quality	1
458	in the first moth of owning this computer its hardrive failed which had to be replaced . 	hardrive	1
1530	its also fun to use ! 	use	0
1612	the graphics and screen are stunning and although i was a pc person ,  i was able to understand how to use a mac fairly quickly . 	graphics	0
1612	the graphics and screen are stunning and although i was a pc person ,  i was able to understand how to use a mac fairly quickly . 	screen	0
2273	with the upgraded memory ,  the macbook pro never has an issue running many many applications at once ! 	upgraded memory	0
2273	with the upgraded memory ,  the macbook pro never has an issue running many many applications at once ! 	applications	2
2273	with the upgraded memory ,  the macbook pro never has an issue running many many applications at once ! 	running	0
2824	simple to use ,  and great graphics . 	graphics	0
2824	simple to use ,  and great graphics . 	use	0
2934	the internet speed is spectacular . 	internet speed	0
624	they claim call center is still down . 	call center	1
2408	mac also has many apps and programs that are quite cheap or free . 	apps	0
2408	mac also has many apps and programs that are quite cheap or free . 	programs	0
2984	my husband uses it mostly for games ,  email and music . 	games	2
2565	i just took the broken cords into the apple store and they gave me new ones . 	cords	0
909	apparently under the screen there are 2 little screws and when the screen gets moved back and forth ,  they come loose . 	screen	2
909	apparently under the screen there are 2 little screws and when the screen gets moved back and forth ,  they come loose . 	screen	2
2347	being a pc user my whole life ,  it 's  taking a bit of time to adapt to the os of a mac but i 'm  finding my way around . 	os	2
1470	the computer will constantly be getting hot and burning your leg unless you go through the hassle of taking off the entire back of it just to clean out the fan . 	fan	1
1601	i have in the past gotten superfine sandpaper and  " fixed "  the edges by rounding them off . 	edges	1
1747	downfalls :  sharp edges . 	edges	1
2537	i needed one to be able to carry to work everyday and this one seems to fit all of the criteria . 	carry	2
2322	the screen is gorgeous  -  yummy good . 	screen	0
1129	did i mention everything about it ,  from size to weight to keyboard screams bulk ? 	size	1
1129	did i mention everything about it ,  from size to weight to keyboard screams bulk ? 	weight	1
1129	did i mention everything about it ,  from size to weight to keyboard screams bulk ? 	keyboard	1
941	i had it four months when my disc drive refused to open . 	disc drive	1
1154	so ,  after apple replaced the hard drive i enjoyed another 4 months of my new computer ,  until it froze this morning -  - completely . 	hard drive	2
1201	once again ,  i was told it was the suspicious  power supply  problem . 	power supply	1
1558	the macbook starts fast ,  does n't  crash ,  has a fantastic display ,  is small and light  ( i have the 13 . 3 "  model )  ,  and is n't  always complaining about updates ,  lost connections ,  errors ,  blue screens ,  etc . 	display	0
1558	the macbook starts fast ,  does n't  crash ,  has a fantastic display ,  is small and light  ( i have the 13 . 3 "  model )  ,  and is n't  always complaining about updates ,  lost connections ,  errors ,  blue screens ,  etc . 	starts	0
462	unable to boot up this brand new laptop . 	boot up	1
2248	in addition ,  all the design tools on pages and keynotes makes it much easier to create professional looking documents and presentations . 	pages	0
2248	in addition ,  all the design tools on pages and keynotes makes it much easier to create professional looking documents and presentations . 	keynotes	0
1097	i actually had the hard drive replaced twice ,  the mother board once ,  the dvd drive twice ,  then they finally agreed to replace it ,   ( all of this in less than 1 1 / 2 years ! 	hard drive	1
1097	i actually had the hard drive replaced twice ,  the mother board once ,  the dvd drive twice ,  then they finally agreed to replace it ,   ( all of this in less than 1 1 / 2 years ! 	mother board	1
1097	i actually had the hard drive replaced twice ,  the mother board once ,  the dvd drive twice ,  then they finally agreed to replace it ,   ( all of this in less than 1 1 / 2 years ! 	dvd drive	1
1308	the guy then said that if i insist on having the hinge tightened ,  they can do it for me but i have to accept the condition after the  " repair "  . 	hinge	2
838	the port is secured to motherboard so when this  happens you ca n't  see the plug at all ,  it 's  just gone . 	motherboard	2
838	the port is secured to motherboard so when this  happens you ca n't  see the plug at all ,  it 's  just gone . 	port	2
838	the port is secured to motherboard so when this  happens you ca n't  see the plug at all ,  it 's  just gone . 	plug	1
2477	i love the feel of the key board ,  as well as the trackpad . 	key board	0
2477	i love the feel of the key board ,  as well as the trackpad . 	trackpad	0
2226	now i have the best of both worlds with all of the power and ease of the mac ! 	power	0
2226	now i have the best of both worlds with all of the power and ease of the mac ! 	ease	0
670	ease of use is just one of the benefits i love about my mac . 	use	0
1051	 - touchpad will take a bit of time to get used to . 	touchpad	2
1216	now the machine wo n't  connect and toshiba says that they did replace the connection card in may but they only warranty the repair for 30 days and now i 'm  out of warranty even though this has been a constant 5 month occurance since i bought the netbook . 	connection card	2
1216	now the machine wo n't  connect and toshiba says that they did replace the connection card in may but they only warranty the repair for 30 days and now i 'm  out of warranty even though this has been a constant 5 month occurance since i bought the netbook . 	warranty	1
1216	now the machine wo n't  connect and toshiba says that they did replace the connection card in may but they only warranty the repair for 30 days and now i 'm  out of warranty even though this has been a constant 5 month occurance since i bought the netbook . 	warranty	1
1074	but ,  buy this model and just purchase 4gb of ram  ( 2x2gb for $92 or 1x4gb for $99 )  ,  and save yourself $100 than the other model with 8gb of ram . 	4gb of ram	2
1074	but ,  buy this model and just purchase 4gb of ram  ( 2x2gb for $92 or 1x4gb for $99 )  ,  and save yourself $100 than the other model with 8gb of ram . 	8gb of ram	2
2401	if you 're  looking for something to fly through those massive spreadsheets or play a graphics - intensive game ,  you 'd  be better off getting a machine aimed at that segment of the market . 	game	2
1684	browsing ,  also ,  was no problem for me when i used itunes  (  which usually slows down my pc  )  . 	browsing	0
1684	browsing ,  also ,  was no problem for me when i used itunes  (  which usually slows down my pc  )  . 	itunes	0
2680	again ,  decent comp for the price ,  and i was in need of one quickly as my other laptop died on me . 	price	0
1401	so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop . 	setup	1
1803	my friend just had to replace his entire motherboard ,  so did my wife ,  and it looks like i will have to as well . 	motherboard	1
1140	toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another ,  and i am not kidding you ,  i called different hours of the day and you 'll  get someone else from another country trying to get you to tell them your life story all over again ,  since they make it sound like they do n't  have your history list of your calls right in front of them . 	toshiba customer services	1
2143	quality display  i was surprised with the performance and quality of this hp laptop . 	quality display	0
2143	quality display  i was surprised with the performance and quality of this hp laptop . 	performance	0
2143	quality display  i was surprised with the performance and quality of this hp laptop . 	quality	0
1778	the battery life also does n't  keep up with the claim but still i think macbook is much ahead from the rest of the pack . 	battery life	1
1769	the internet capabilities are also very strong and picks up signals very easily . 	internet capabilities	0
2447	its fast ,  has high definition quality in the videos . 	high definition quality	0
1676	another great thing is the beast graphics . 	beast graphics	0
27	the ease of set up was terrific . 	set up	0
2619	everything i have tried has worked and i never have to carry the wall charger cause the battery is so awesome . 	wall charger	2
2619	everything i have tried has worked and i never have to carry the wall charger cause the battery is so awesome . 	battery	0
2935	the battery life is probably an hour at best . 	battery life	1
1369	this is a review of windows vista system . 	windows vista system	2
3057	cosmetically ,  the only thing they changed was 2 of the function keys at the top . 	function keys	2
1001	but sadly the replacement froze - up while updating the bios again and shut down and would not turn back on . 	bios	1
830	there 's  literally no way to make it sing with vista . 	vista	1
2913	screen size is perfect for portable use in any environment . 	screen size	0
32	first ,  it does not have a push button to open the lid . 	push button	1
32	first ,  it does not have a push button to open the lid . 	lid	2
1626	i used to build my own desktops from the component parts ,  and recently my 7 year old pentium 4 with ht 1 gb ram sata desktop stopped working  ( this was a rock star 7 years ago )  . 	pentium 4	2
1626	i used to build my own desktops from the component parts ,  and recently my 7 year old pentium 4 with ht 1 gb ram sata desktop stopped working  ( this was a rock star 7 years ago )  . 	1 gb ram	2
2067	i now realize that my $900 would have been better spent on a windows laptop . 	windows	0
1184	 )  and printing from either word processor is an adventure . 	word processor	1
2065	after purchasing this thing ,  i find out that i need a special interface device to connect my camera ,  and that it cannot be purchased at the store  -  only on line . 	interface device	1
1187	another included program that is laughable is the chess game . 	included program	1
711	yes ,  i thought the expese was a little much ,  but i now realize you get what you pay for . 	expese	1
2846	it works great for general internet use ,  microsoft office apps ,  home bookkeeping ,  etc . 	microsoft office apps	0
2846	it works great for general internet use ,  microsoft office apps ,  home bookkeeping ,  etc . 	internet use	0
2873	the price was very good ,  and the product is top quality . 	price	0
2873	the price was very good ,  and the product is top quality . 	quality	0
653	it played various games without problems and ran aero smoothly and flawlessly . 	games	2
653	it played various games without problems and ran aero smoothly and flawlessly . 	aero	2
1130	after replacing the hard drive the battery stopped working   ( 3 months of use )  which was frustrating . 	hard drive	2
1130	after replacing the hard drive the battery stopped working   ( 3 months of use )  which was frustrating . 	battery	1
1902	the screen almost looked like a barcode when it froze . 	screen	1
1985	from the get - go ,  the m6809 was unsteady in its operation;	operation	1
1730	its small enough where i can take it pretty much anywhere ,  but still has a big enough screen to get everything done . 	screen	0
1540	it even has a great webcam ,  and skype works very well . 	webcam	0
1540	it even has a great webcam ,  and skype works very well . 	skype	0
1794	i love the solid machined aluminum frame ,  and the keyboard is the best of any laptop i 've  used . 	machined aluminum frame	0
1794	i love the solid machined aluminum frame ,  and the keyboard is the best of any laptop i 've  used . 	keyboard	0
2407	you can even run a parallels type program easily and run any leftover pc software that you absolutely cannot be without . 	parallels type program	0
2407	you can even run a parallels type program easily and run any leftover pc software that you absolutely cannot be without . 	software	0
2827	this computer i used daily nice compact design . 	design	0
2960	the ati graphics card is a huge plus ,  definitely a good value if you need to be able to run some slightly older games that a intel built - in card would have trouble with ,  such as half - life 2 or even world of warcraft . 	ati graphics card	0
2960	the ati graphics card is a huge plus ,  definitely a good value if you need to be able to run some slightly older games that a intel built - in card would have trouble with ,  such as half - life 2 or even world of warcraft . 	intel built - in card	0
2960	the ati graphics card is a huge plus ,  definitely a good value if you need to be able to run some slightly older games that a intel built - in card would have trouble with ,  such as half - life 2 or even world of warcraft . 	games	2
1972	it was hard to handle and operate at school . 	handle	1
1972	it was hard to handle and operate at school . 	operate	1
2867	it has easy to use features and all the speed and power i could ask for . 	features	0
2867	it has easy to use features and all the speed and power i could ask for . 	speed	0
2867	it has easy to use features and all the speed and power i could ask for . 	power	0
592	my power supply cord developed exposed wires within the first year of ownership ,  so it was covered by the applecare warranty plan . 	power supply cord	1
592	my power supply cord developed exposed wires within the first year of ownership ,  so it was covered by the applecare warranty plan . 	applecare warranty plan	0
2134	i preferred the fit and feel of the 13 inch . 	13 inch	0
542	power supply went bad after 2 weeks  -  - 	power supply	1
2373	the screen takes some getting use to ,  because it is smaller than the laptop . 	screen	1
44	i regret buying it before understanding how awful it is to use . 	use	1
1383	the right speaker did not work . 	right speaker	1
1846	dealing with the support drone on the other end of the chat was sheer torture . 	support	1
578	the final cut pro on this laptop is so fast and easy ,  and i can use this to seemlessly transfer all my work to my home computer ,  which is also a mac . 	final cut pro	0
59	the computer runs extremely slowly ,  whether opening word or my computer . 	runs	1
1811	the mac snow leopard o / s is extremely easy to use ,  although very different than win xp ,  visa or win7 . 	mac snow leopard o / s	0
1811	the mac snow leopard o / s is extremely easy to use ,  although very different than win xp ,  visa or win7 . 	win xp	2
1811	the mac snow leopard o / s is extremely easy to use ,  although very different than win xp ,  visa or win7 . 	visa	2
1811	the mac snow leopard o / s is extremely easy to use ,  although very different than win xp ,  visa or win7 . 	win7	2
1811	the mac snow leopard o / s is extremely easy to use ,  although very different than win xp ,  visa or win7 . 	use	0
2313	startup in about 30 seconds ,  shutdown in 2 - 4 seconds ,  resume from sleep in 0 - 2 seconds . 	startup	2
2313	startup in about 30 seconds ,  shutdown in 2 - 4 seconds ,  resume from sleep in 0 - 2 seconds . 	shutdown	2
2313	startup in about 30 seconds ,  shutdown in 2 - 4 seconds ,  resume from sleep in 0 - 2 seconds . 	resume from sleep	2
3062	the screen is nice and the images comes very clear ,  the keyboard and the fit just feels right . 	screen	0
3062	the screen is nice and the images comes very clear ,  the keyboard and the fit just feels right . 	keyboard	0
3062	the screen is nice and the images comes very clear ,  the keyboard and the fit just feels right . 	fit	0
2485	i have only had pcs with windows before so this takes a little getting use to . 	windows	2
676	super fast processor and really nice graphics card .  . 	processor	0
676	super fast processor and really nice graphics card .  . 	graphics card	0
1743	but sitting on a lap or on a desk in front of you it looks more than big enough  ( this could be because im used to my lenovo 10 tablet now )  plus this is a great size if i want to unplug the external keyboard ,  mouse ,  and monitor to take it with me when i take photos and video . 	size	0
1743	but sitting on a lap or on a desk in front of you it looks more than big enough  ( this could be because im used to my lenovo 10 tablet now )  plus this is a great size if i want to unplug the external keyboard ,  mouse ,  and monitor to take it with me when i take photos and video . 	external keyboard	2
1743	but sitting on a lap or on a desk in front of you it looks more than big enough  ( this could be because im used to my lenovo 10 tablet now )  plus this is a great size if i want to unplug the external keyboard ,  mouse ,  and monitor to take it with me when i take photos and video . 	mouse	2
1743	but sitting on a lap or on a desk in front of you it looks more than big enough  ( this could be because im used to my lenovo 10 tablet now )  plus this is a great size if i want to unplug the external keyboard ,  mouse ,  and monitor to take it with me when i take photos and video . 	monitor	2
2308	the only objection i have is that after you buy it the windows 7 system is a starter and charges for the upgrade . 	windows 7 system	1
2689	i dislike the weight and size ,  cubersome . 	weight	1
2689	i dislike the weight and size ,  cubersome . 	size	1
2995	the wheel that turns the volume up and down does n't  work in real time . 	wheel	1
1625	i cannot be happier with the service or product . 	service	0
581	i do transcription work on the side ,  and the flatline keyboard makes typing quick and easy as well . 	flatline keyboard	0
700	speakers does n't  sound that great . 	speakers	1
2809	i love windows 7 but i ca n't  give toshiba any credit for that ,  unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time . 	windows 7	0
2809	i love windows 7 but i ca n't  give toshiba any credit for that ,  unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time . 	ergonomics	1
2809	i love windows 7 but i ca n't  give toshiba any credit for that ,  unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time . 	connections	1
1163	after numerous calls to applecare tech support ,  i was directed to send in my computer;	applecare tech support	1
843	the  " abuse "  is that i pushed the power plug in too hard . 	power plug	1
2625	the resolution on the screen is almost pure hd . 	resolution on the screen	0
2173	with all the programs that came with it ,  such as ilife and iwork ,  i was set from the very beginning . 	programs	2
2173	with all the programs that came with it ,  such as ilife and iwork ,  i was set from the very beginning . 	ilife	2
2173	with all the programs that came with it ,  such as ilife and iwork ,  i was set from the very beginning . 	iwork	2
2682	not sure how i recommend it for quality gaming ,  as i have a desktop rig for that reason . 	gaming	1
1817	great value ,  fast delivery -  computer works as if brand new ,  no problems ,  very pleased	delivery	0
1817	great value ,  fast delivery -  computer works as if brand new ,  no problems ,  very pleased	value	0
248	the internet explorer was very slow from the very beginning . 	internet explorer	1
836	the ac power port becomes loose over time	ac power port	1
1682	as a user of a pc ,  i will will admit that the macbook pro has a better running system in which i found myself  " getting the job done quicker . 	running system	0
2952	there are no gold key numbers too intall programs ,  you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time . 	programs	1
879	and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself . 	power supply	0
879	and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself . 	power supply	1
1592	enjoy that toshib force and durability unparalleled	force	0
1592	enjoy that toshib force and durability unparalleled	durability	0
2101	which is great i am running vista business and scored a 5 . x on the index i have never seen a windows machine have a total score in the 5 's  . 	vista business	0
706	i use the computer to basically check emails ,  surf the web ,  print coupons and for my college papers . 	surf the web	2
2482	we love the size of the screen ,  although it is still lightweight and very easy to tote around . 	size of the screen	0
2482	we love the size of the screen ,  although it is still lightweight and very easy to tote around . 	tote	0
795	so the fact that the computer does not work on the 24 twenty fourth day is my fault . 	work	1
326	i would definitely reccomend this if you are in the market for an easy to use ,  stylish ,  fun ,  awesome computer . 	use	0
1458	the battery is irreplaceable . 	battery	1
2084	if you want a little more custom ability ,  drop a few bucks and upgrade to one of the more robust versions of win 7 and grab a 2gb stick of memory to spice it all up a bit more . 	win 7	0
2084	if you want a little more custom ability ,  drop a few bucks and upgrade to one of the more robust versions of win 7 and grab a 2gb stick of memory to spice it all up a bit more . 	2gb stick of memory	0
503	i have never really been big on downloading anything so i was n't  too worried about getting a virus ,  plus i thought i was protected by norton . 	norton	1
277	the internet was locekd and froze every time it was trying to be used ,  and the command prompt would not work at all . 	internet	1
277	the internet was locekd and froze every time it was trying to be used ,  and the command prompt would not work at all . 	command prompt	1
2105	it 's  software and speed enable it to do amazing things . 	software	0
2105	it 's  software and speed enable it to do amazing things . 	speed	0
1268	could not keep up with me and finally the hard drive went out . 	hard drive	1
2603	i am most impressed with the programming ,  including the iphoto . 	programming	0
2603	i am most impressed with the programming ,  including the iphoto . 	iphoto	0
213	speakers too small to be of any real use . 	speakers	1
2621	i upgraded it 's  ram to 2gb ,  i am very happy with it . 	ram	0
2518	i purchased a toshiba satellite m60  ( with harman / kardon speakers !  )  in december of 2005 . 	speakers	0
62	they should have included more memory on their computers if they knew vista would run slowly . 	memory	1
62	they should have included more memory on their computers if they knew vista would run slowly . 	vista	1
445	battery life could be better but overall for the price and toshiba 's  reputation for laptops it 's  great ! 	battery life	1
445	battery life could be better but overall for the price and toshiba 's  reputation for laptops it 's  great ! 	price	0
90	the battery never held a charge longer than one hour and within two months ,  stopped holding a charge for more than ten minutes . 	battery	1
90	the battery never held a charge longer than one hour and within two months ,  stopped holding a charge for more than ten minutes . 	charge	1
90	the battery never held a charge longer than one hour and within two months ,  stopped holding a charge for more than ten minutes . 	charge	1
1366	after the warrenty expired the hard drive went bad and it would have cost more to fix then to replace . 	warrenty	2
1366	after the warrenty expired the hard drive went bad and it would have cost more to fix then to replace . 	hard drive	1
1542	the windows 7 starter is ,  in my opinion ,  a great way to think about using your netbook :  basics ,  basics ,  basics . 	windows 7 starter	0
456	the neat and organized icon list is a welcome change from cluttered and confusing desktop icons . 	icon list	0
456	the neat and organized icon list is a welcome change from cluttered and confusing desktop icons . 	desktop icons	1
1892	i purchased this netbook after my original toshiba laptop crashed right after the warranty expired . 	warranty	1
1548	apparently well - built and gorgeous to look at ,  the i5 macbook pro is a winning combination of price and performance . 	price	0
1548	apparently well - built and gorgeous to look at ,  the i5 macbook pro is a winning combination of price and performance . 	performance	0
1548	apparently well - built and gorgeous to look at ,  the i5 macbook pro is a winning combination of price and performance . 	built	0
1548	apparently well - built and gorgeous to look at ,  the i5 macbook pro is a winning combination of price and performance . 	look	0
582	the apple care has never failed me ,  and i expect it to be the same for this computer as well . 	apple care	0
2875	the toshiba laptop i am using is easier to use than most i have tried . 	use	0
901	so i called compaq ,  and after being on the phone for 3 hours ,  i finally got a replacement which i should n't  have had a problem getting since it was under warranty . 	warranty	2
2880	so we exchanged it for the same on and after 2 hours it did n't  work . 	work	1
2393	i love the size ,  keyboard ,  the functions . 	size	0
2393	i love the size ,  keyboard ,  the functions . 	keyboard	0
2393	i love the size ,  keyboard ,  the functions . 	functions	0
2837	the mouse is way way way to sensitve . 	mouse	1
2547	the os is still as fast as the day that the laptop was purchased and continues to run flawlessly . 	os	0
2547	the os is still as fast as the day that the laptop was purchased and continues to run flawlessly . 	run	0
1070	also ,  i issued a replacement rma for a few dead pixels in the upper zone of the screen ,  which is noticable to me . 	screen	1
99	after way too many times sending the thing in for repairs  ( delivery service was slow ,  and without the laptop i had no access to the internet ,  and thus no way of tracking it to find out when i might hope to see my computer again )  ,  it finally kicked the bucket after just over 2 years . 	delivery service	1
1480	my friend reports the notebook is astonishing in performance ,  picture quality ,  and ease of use . 	performance	0
1480	my friend reports the notebook is astonishing in performance ,  picture quality ,  and ease of use . 	picture quality	0
1480	my friend reports the notebook is astonishing in performance ,  picture quality ,  and ease of use . 	use	0
3078	the i3 processor does n't  seem to run hot and the fan rarely turns on . 	i3 processor	0
3078	the i3 processor does n't  seem to run hot and the fan rarely turns on . 	fan	0
2009	the battery never held a charge longer than one hour and within two months ,  stopped holding a charge for more than ten minutes . 	battery	1
2009	the battery never held a charge longer than one hour and within two months ,  stopped holding a charge for more than ten minutes . 	charge	1
2009	the battery never held a charge longer than one hour and within two months ,  stopped holding a charge for more than ten minutes . 	charge	1
963	another three weeks later i had my laptop back with a new mousepad ,  keys ,  and casing . 	mousepad	2
963	another three weeks later i had my laptop back with a new mousepad ,  keys ,  and casing . 	keys	2
963	another three weeks later i had my laptop back with a new mousepad ,  keys ,  and casing . 	casing	2
1645	see when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it . 	operating system	2
2792	the only thing i do n't  understand is that the resolution of the screen is n't  high enough for some pages ,  such as yahoo ! mail . 	resolution of the screen	1
2575	the only thing i wish this had was the option to turn off the touchpad with a button like my big 16 "  laptop does . 	touchpad	1
571	very convenient when you travel and the battery life is excellent .  .  . 	battery life	0
2011	the machine is slow to boot up and occasionally crashes completely . 	boot up	1
2161	this is great if you have several lectures back to back and do n't  have a chance to charge during one of the lectures . 	charge	0
3080	i wish toshiba would allow their customers to select an option that only boots the os at setup and removes all the unnecessary stuff . 	os	2
2583	the screen brightness automatically adjusts . 	screen brightness	2
2208	i especially like the backlit keyboard . 	backlit keyboard	0
2526	besides the great look ,  it is a great machine . 	look	0
396	my laptop cost approximately $2 , 300 and died after only 2 - years ,  10 - months and 18 - days of use . 	cost	1
2088	the sound is a bit quiet if you 're  on a plane ,  this can easily be overcome with a decent pair of head phones . 	sound	1
1799	 ( the sata controller is the motherboard chip that lets the cpu talk to the hard drive .  ) 	sata controller	2
1799	 ( the sata controller is the motherboard chip that lets the cpu talk to the hard drive .  ) 	motherboard chip	2
1799	 ( the sata controller is the motherboard chip that lets the cpu talk to the hard drive .  ) 	cpu	2
1799	 ( the sata controller is the motherboard chip that lets the cpu talk to the hard drive .  ) 	hard drive	2
1052	the buttons you have to press a little harder than most . 	buttons	1
1922	the battery life was supposed to be 6 hours ,  but even if i ran off the battery with the high effeciency setting the battery would only last me on average about 2 . 5 to 3 hours . 	battery life	1
1922	the battery life was supposed to be 6 hours ,  but even if i ran off the battery with the high effeciency setting the battery would only last me on average about 2 . 5 to 3 hours . 	battery	2
1922	the battery life was supposed to be 6 hours ,  but even if i ran off the battery with the high effeciency setting the battery would only last me on average about 2 . 5 to 3 hours . 	battery	1
2990	right size and weight for portability . 	size	0
2990	right size and weight for portability . 	weight	0
2990	right size and weight for portability . 	portability	0
701	the battery life also does n't  keep up with the claim but still i think macbook is much ahead from the rest of the pack . 	battery life	1
828	it was loaded with windows vista home premium -  - delivered with only 1gb of ram ,  and it was a  * dog *  . 	windows vista home premium	2
828	it was loaded with windows vista home premium -  - delivered with only 1gb of ram ,  and it was a  * dog *  . 	1gb of ram	1
3023	the reflectiveness of the display is only a minor inconvenience if you work in a controlled - lighting environment like me  ( i prefer it dark )  or if you can crank up the brightness . 	display	1
3023	the reflectiveness of the display is only a minor inconvenience if you work in a controlled - lighting environment like me  ( i prefer it dark )  or if you can crank up the brightness . 	brightness	2
2961	my one complaint with this laptop is that i 've  noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in . 	electronic fuzz sound	1
2961	my one complaint with this laptop is that i 've  noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in . 	headphone jack	1
2329	while it was highly rated ,  would i like it ?  i tried the keyboard at the store ,  and it seemed ok . 	keyboard	2
2000	treat yourself to a more expensive ,  long - lasting laptop of quality like a sony ,  apple ,  or toshiba . 	quality	0
1528	i have had to call with a few questions or issues and they have helped me for free ,  even without the warranty . 	warranty	2
772	was searching online for a power supply when i found this site . 	power supply	2
1502	but to be honest ,  i do n't  use my computer for anything like graphics editing and complex data analysis and gaming . 	gaming	2
1502	but to be honest ,  i do n't  use my computer for anything like graphics editing and complex data analysis and gaming . 	graphics editing	2
1502	but to be honest ,  i do n't  use my computer for anything like graphics editing and complex data analysis and gaming . 	complex data analysis	2
858	i would  rather spend my money on a computer that costs more then a toshiba that  is n't  good at all . 	costs	1
1173	 ( no problem with the ordering or shipping by the way . 	shipping	0
1647	and the ram  ( the thing that makes it faster )  comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before . 	ram	0
1647	and the ram  ( the thing that makes it faster )  comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before . 	performance	0
1647	and the ram  ( the thing that makes it faster )  comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before . 	surf the web	0
2488	the one thing i wish it had was a detailed hardcopy manuel . 	hardcopy manuel	1
1995	i edit and burn to dvd a lot of video ,  so i obviously could not live with a non - functioning drive . 	drive	1
2820	fast ,  great visual ! 	visual	0
2083	it 's  priced very reasonable and works very well right out of the box . 	priced	0
2083	it 's  priced very reasonable and works very well right out of the box . 	works	0
1060	you will need them if you want to reload the os  ( i recommend doing if you can to start fresh and optimal )  . 	os	2
2782	while the keyboard itself is alright ,  the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons . 	keyboard	0
2782	while the keyboard itself is alright ,  the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons . 	plate	1
2782	while the keyboard itself is alright ,  the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons . 	mouse command buttons	1
1511	there are so many wonderful features and benefits to the new macbook ! 	features	0
563	the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds . 	speeds	0
2668	the only thing i can say is that the touch pad doesnt work like it should all the time . 	touch pad	1
1535	however ,  i love this particular mac because its very fast ,  great size ,  and has fantastic features like the lighted keyboard and easy mouse pad . 	size	0
1535	however ,  i love this particular mac because its very fast ,  great size ,  and has fantastic features like the lighted keyboard and easy mouse pad . 	features	0
1535	however ,  i love this particular mac because its very fast ,  great size ,  and has fantastic features like the lighted keyboard and easy mouse pad . 	lighted keyboard	0
1535	however ,  i love this particular mac because its very fast ,  great size ,  and has fantastic features like the lighted keyboard and easy mouse pad . 	mouse pad	0
2991	battery life needs more life . 	battery life	1
132	for some odd reasons the computer does n't  reconize the operation system . 	operation system	1
208	the trackpad was easy to learn and navigate . 	trackpad	0
2314	applications open in seconds and there are no lags ,  hiccups or awkward moments when you wonder whether your computer is out for tea . 	applications	0
634	i respond that i do not have the old computer and this way i would lose the data on my hard drive . 	hard drive	1
1926	again in february my computer completely failed to the point that it could not load windows so i contacted acer to get it fixed thru my warrenty and it took about 3 days fighting on the phone with agents and it seemed as though none of them spoke english . 	windows	2
1926	again in february my computer completely failed to the point that it could not load windows so i contacted acer to get it fixed thru my warrenty and it took about 3 days fighting on the phone with agents and it seemed as though none of them spoke english . 	warrenty	2
1926	again in february my computer completely failed to the point that it could not load windows so i contacted acer to get it fixed thru my warrenty and it took about 3 days fighting on the phone with agents and it seemed as though none of them spoke english . 	agents	1
